time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,time_utc
1554554640,740731,52.19818632481461,4.497174944196429,91.15535418714028,65.31519562673209,-4.8768,RJA78G,false,false,false,1000,754.38,678.1799999999999,1554554639.884,1554554639.978,1554552000,2019-04-06 12:44:00
1554554641,740731,52.19818632481461,4.497174944196429,91.37139507922738,65.02208323664476,-5.52704,RJA78G,false,false,false,1000,746.76,678.1799999999999,1554554639.884,1554554641,1554552000,2019-04-06 12:44:01
1554552367,485871,52.17258259401483,4.436043875558036,111.4635262083051,57.63021606257664,-6.502400000000001,KLM1686,false,false,false,1000,1150.62,1120.14,1554552366.991,1554552366.991,1554552000,2019-04-06 12:06:07
1554552368,485871,52.17311096191406,4.437332153320312,111.0293630764172,57.48808576894852,-6.502400000000001,KLM1686,false,false,false,1000,1143,1120.14,1554552367.982,1554552367.999,1554552000,2019-04-06 12:06:08
1554552369,485871,52.17360674324682,4.438711983816964,111.4635262083051,57.63021606257664,-6.502400000000001,KLM1686,false,false,false,1000,1135.38,1112.52,1554552368.964,1554552368.964,1554552000,2019-04-06 12:06:09
1554552370,485871,52.17420959472656,4.440155029296875,111.7397947795601,57.40741852740074,-6.502400000000001,KLM1686,false,false,false,1000,1135.38,1104.9,1554552369.981,1554552369.991,1554552000,2019-04-06 12:06:10
1554552371,485871,52.17477054919227,4.441537039620536,111.7397947795601,57.40741852740074,-6.502400000000001,KLM1686,false,false,false,1000,1127.76,1097.28,1554552370.949,1554552370.999,1554552000,2019-04-06 12:06:11
1554552372,485871,52.17526245117188,4.442825317382812,111.7397947795601,57.40741852740074,-6.177280000000001,KLM1686,false,false,false,1000,1120.14,1097.28,1554552371.983,1554552371.992,1554552000,2019-04-06 12:06:12
1554552373,485871,52.17579469842426,4.444205147879464,111.7397947795601,57.40741852740074,-6.177280000000001,KLM1686,false,false,false,1000,1112.52,1089.66,1554552372.917,1554552372.951,1554552000,2019-04-06 12:06:13
1554552374,485871,52.17626022080243,4.445382254464286,111.8983699152156,57.77124256490144,-5.85216,KLM1686,false,false,false,1000,1104.9,1082.04,1554552373.905,1554552373.905,1554552000,2019-04-06 12:06:14
1554552375,485871,52.17686539989406,4.446951729910714,111.8983699152156,57.77124256490144,-5.85216,KLM1686,false,false,false,1000,1097.28,1082.04,1554552374.877,1554552374.961,1554552000,2019-04-06 12:06:15
1554552376,485871,52.17741394042969,4.448394775390625,111.8983699152156,57.77124256490144,-5.52704,KLM1686,false,false,false,1000,1097.28,1074.42,1554552375.966,1554552375.983,1554552000,2019-04-06 12:06:16
1554552377,485871,52.17787170410156,4.449615478515625,111.8983699152156,57.77124256490144,-5.52704,KLM1686,false,false,false,1000,1089.66,1066.8,1554552376.988,1554552376.988,1554552000,2019-04-06 12:06:17
1554552378,485871,52.17788954912606,4.449619838169643,111.8983699152156,57.77124256490144,-5.52704,KLM1686,false,false,false,1000,1089.66,1059.18,1554552377.012,1554552377.951,1554552000,2019-04-06 12:06:18
1554552379,485871,52.1790533550715,4.452523367745536,111.4635262083051,57.63021606257664,-5.85216,KLM1686,false,false,false,1000,1074.42,1059.18,1554552378.949,1554552378.995,1554552000,2019-04-06 12:06:19
1554552380,485871,52.17961120605469,4.45404052734375,111.4635262083051,57.63021606257664,-5.85216,KLM1686,false,false,false,1000,1074.42,1051.56,1554552379.988,1554552379.988,1554552000,2019-04-06 12:06:20
1554552381,485871,52.17988586425781,4.454803466796875,111.4635262083051,57.63021606257664,-5.52704,KLM1686,false,false,false,1000,1066.8,1043.94,1554552380.794,1554552380.985,1554552000,2019-04-06 12:06:21
1554552382,485871,52.18044992220604,4.456211635044643,111.4635262083051,57.63021606257664,-5.52704,KLM1686,false,false,false,1000,1059.18,1036.32,1554552381.785,1554552381.97,1554552000,2019-04-06 12:06:22
1554552383,485871,52.18119475801112,4.458095005580358,111.4635262083051,57.63021606257664,-5.20192,KLM1686,false,false,false,1000,1051.56,1036.32,1554552382.998,1554552383,1554552000,2019-04-06 12:06:23
1554552384,485871,52.1817626953125,4.45953369140625,111.0293630764172,57.48808576894852,-5.20192,KLM1686,false,false,false,1000,1051.56,1028.7,1554552383.992,1554552383.998,1554552000,2019-04-06 12:06:24
1554552385,485871,52.1817626953125,4.45953369140625,111.4635262083051,57.63021606257664,-5.20192,KLM1686,false,false,false,1000,1043.94,1021.08,1554552384.644,1554552384.993,1554552000,2019-04-06 12:06:25
1554552386,485871,52.18281555175781,4.462203979492188,111.4635262083051,57.63021606257664,-5.20192,KLM1686,false,false,false,1000,1043.94,1021.08,1554552385.994,1554552385.994,1554552000,2019-04-06 12:06:26
1554552387,485871,52.18338271318856,4.463666643415179,111.4635262083051,57.63021606257664,-5.52704,KLM1686,false,false,false,1000,1036.32,1013.46,1554552386.988,1554552386.988,1554552000,2019-04-06 12:06:27
1554552388,485871,52.18366202661547,4.464451381138393,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1028.7,1005.84,1554552387.691,1554552387.992,1554552000,2019-04-06 12:06:28
1554552389,485871,52.18418884277344,4.465789794921875,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1021.08,1005.84,1554552388.703,1554552388.997,1554552000,2019-04-06 12:06:29
1554552390,485871,52.18492126464844,4.467697143554688,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1021.08,998.22,1554552390,1554552390,1554552000,2019-04-06 12:06:30
1554552391,485871,52.18547756389036,4.469081333705358,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1013.46,990.6,1554552390.977,1554552390.998,1554552000,2019-04-06 12:06:31
1554552392,485871,52.18601989746094,4.470443725585938,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1005.84,982.98,1554552391.944,1554552391.989,1554552000,2019-04-06 12:06:32
1554552393,485871,52.18654826536017,4.471827915736608,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,1005.84,982.98,1554552392.99,1554552392.997,1554552000,2019-04-06 12:06:33
1554552394,485871,52.18707275390625,4.473190307617188,110.7537119370022,57.7125128208715,-5.52704,KLM1686,false,false,false,1000,998.22,975.36,1554552393.986,1554552393.986,1554552000,2019-04-06 12:06:34
1554552395,485871,52.18739318847656,4.474029541015625,110.7537119370022,57.7125128208715,-5.20192,KLM1686,false,false,false,1000,990.6,975.36,1554552394.855,1554552394.973,1554552000,2019-04-06 12:06:35
1554552396,485871,52.1879448324947,4.475516183035714,110.7537119370022,57.7125128208715,-4.8768,KLM1686,false,false,false,1000,990.6,967.74,1554552395.861,1554552395.999,1554552000,2019-04-06 12:06:36
1554552397,485871,52.18859656382415,4.477085658482143,110.3191542908488,57.5697918076787,-4.8768,KLM1686,false,false,false,1000,982.98,960.12,1554552396.961,1554552397,1554552000,2019-04-06 12:06:37
1554552398,485871,52.18904113769531,4.478302001953125,110.3191542908488,57.5697918076787,-4.8768,KLM1686,false,false,false,1000,975.36,952.5,1554552397.995,1554552397.995,1554552000,2019-04-06 12:06:38
1554552399,485871,52.18959045410156,4.479598999023438,110.3191542908488,57.5697918076787,-4.8768,KLM1686,false,false,false,1000,975.36,952.5,1554552398.93,1554552398.944,1554552000,2019-04-06 12:06:39
1554552400,485871,52.19017933990995,4.481244768415179,110.3191542908488,57.5697918076787,-4.8768,KLM1686,false,false,false,1000,967.74,952.5,1554552399.985,1554552399.986,1554552000,2019-04-06 12:06:40
1554552401,485871,52.1908310712394,4.482892717633929,110.3191542908488,57.5697918076787,-4.8768,KLM1686,false,false,false,1000,967.74,944.88,1554552400.996,1554552400.996,1554552000,2019-04-06 12:06:41
1554552402,485871,52.19106383242849,4.483442034040179,110.0441291090804,57.79587107933759,-5.20192,KLM1686,false,false,false,1000,960.12,937.26,1554552401.843,1554552401.966,1554552000,2019-04-06 12:06:42
1554552403,485871,52.19171556375795,4.485011509486608,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,952.5,929.64,1554552402.931,1554552402.972,1554552000,2019-04-06 12:06:43
1554552404,485871,52.19232074284957,4.486659458705358,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,952.5,929.64,1554552403.956,1554552403.999,1554552000,2019-04-06 12:06:44
1554552405,485871,52.19270324707031,4.48760986328125,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,944.88,922.02,1554552404.817,1554552404.981,1554552000,2019-04-06 12:06:45
1554552406,485871,52.19329833984375,4.489170619419643,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,937.26,922.02,1554552405.849,1554552405.941,1554552000,2019-04-06 12:06:46
1554552407,485871,52.19375610351562,4.490280151367188,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,929.6400000000001,914.4,1554552406.738,1554552406.977,1554552000,2019-04-06 12:06:47
1554552408,485871,52.19436904131356,4.491838727678572,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,929.6400000000001,906.7800000000001,1554552407.847,1554552407.986,1554552000,2019-04-06 12:06:48
1554552409,485871,52.19490051269531,4.493179321289062,109.6091727560146,57.65255650055796,-5.52704,KLM1686,false,false,false,1000,922.0200000000001,899.1600000000001,1554552408.889,1554552408.982,1554552000,2019-04-06 12:06:49
1554552410,485871,52.19539319054555,4.494585309709822,109.6091727560146,57.65255650055796,-5.20192,KLM1686,false,false,false,1000,914.4000000000001,891.5400000000001,1554552409.919,1554552409.976,1554552000,2019-04-06 12:06:50
1554552411,485871,52.19572448730469,4.495391845703125,109.6091727560146,57.65255650055796,-4.8768,KLM1686,false,false,false,1000,914.4000000000001,891.5400000000001,1554552410.542,1554552410.983,1554552000,2019-04-06 12:06:51
1554552412,485871,52.19651044425318,4.497410365513393,109.6091727560146,57.65255650055796,-4.8768,KLM1686,false,false,false,1000,906.7800000000001,883.9200000000001,1554552411.981,1554552411.981,1554552000,2019-04-06 12:06:52
1554553282,440097,52.17253604177701,4.435808454241072,102.9016602962817,57.66062292025873,-4.8768,EJU76ZL,false,false,false,1000,1409.7,1379.22,1554553281.998,1554553281.998,1554552000,2019-04-06 12:21:22
1554553283,440097,52.1729736328125,4.437026977539062,102.9016602962817,57.66062292025873,-4.8768,EJU76ZL,false,false,false,1000,1402.08,1379.22,1554553282.966,1554553282.99,1554552000,2019-04-06 12:21:23
1554553284,440097,52.17351363877118,4.438398088727679,102.6273875811199,57.90328459587435,-4.8768,EJU76ZL,false,false,false,1000,1402.08,1371.6,1554553283.999,1554553283.999,1554552000,2019-04-06 12:21:24
1554553285,440097,52.17398071289062,4.439544677734375,102.6273875811199,57.90328459587435,-4.55168,EJU76ZL,false,false,false,1000,1394.46,1363.98,1554553284.991,1554553284.991,1554552000,2019-04-06 12:21:25
1554553286,440097,52.17444468352754,4.440752301897322,102.1919407081917,57.75002583581638,-4.22656,EJU76ZL,false,false,false,5215,1394.46,1363.98,1554553285.989,1554553285.992,1554552000,2019-04-06 12:21:26
1554553287,440097,52.17491020590572,4.442007882254464,102.1919407081917,57.75002583581638,-4.55168,EJU76ZL,false,false,false,1000,1386.84,1356.36,1554553286.986,1554553286.998,1554552000,2019-04-06 12:21:27
1554553288,440097,52.17542228052172,4.443263462611608,102.1919407081917,57.75002583581638,-4.55168,EJU76ZL,false,false,false,1000,1379.22,1348.74,1554553287.982,1554553287.984,1554552000,2019-04-06 12:21:28
1554553289,440097,52.17542228052172,4.443263462611608,102.1919407081917,57.75002583581638,-4.8768,EJU76ZL,false,false,false,2003,1379.22,1348.74,1554553288.399,1554553288.982,1554552000,2019-04-06 12:21:29
1554553290,440097,52.1761671163268,4.445303780691964,101.9183547794943,57.9946167919165,-4.55168,EJU76ZL,false,false,false,2003,1371.6,1341.12,1554553289.702,1554553289.992,1554552000,2019-04-06 12:21:30
1554553291,440097,52.17668151855469,4.446640014648438,101.4824734138773,57.84067901209279,-4.55168,EJU76ZL,false,false,false,1000,1371.6,1341.12,1554553290.879,1554553290.999,1554552000,2019-04-06 12:21:31
1554553292,440097,52.17737747451006,4.448442731584822,101.4824734138773,57.84067901209279,-4.8768,EJU76ZL,false,false,false,1000,1363.98,1333.5,1554553291.961,1554553291.961,1554552000,2019-04-06 12:21:32
1554553293,440097,52.17764282226562,4.44915771484375,101.4824734138773,57.84067901209279,-5.20192,EJU76ZL,false,false,false,1000,1356.36,1333.5,1554553292.846,1554553292.991,1554552000,2019-04-06 12:21:33
1554553294,440097,52.17832946777344,4.450912475585938,101.4824734138773,57.84067901209279,-4.8768,EJU76ZL,false,false,false,1000,1356.36,1325.88,1554553293.991,1554553293.999,1554552000,2019-04-06 12:21:34
1554553295,440097,52.17872748940677,4.451974051339286,101.4824734138773,57.84067901209279,-4.8768,EJU76ZL,false,false,false,1000,1348.74,1318.26,1554553294.976,1554553294.987,1554552000,2019-04-06 12:21:35
1554553296,440097,52.17928611626059,4.45330810546875,101.4824734138773,57.84067901209279,-5.20192,EJU76ZL,false,false,false,1000,1341.12,1310.64,1554553295.927,1554553295.985,1554552000,2019-04-06 12:21:36
1554553297,440097,52.17974853515625,4.454498291015625,101.0473309132706,57.68541429165877,-5.20192,EJU76ZL,false,false,false,1000,1341.12,1310.64,1554553296.976,1554553296.976,1554552000,2019-04-06 12:21:37
1554553298,440097,52.18026371325477,4.455819266183036,101.0473309132706,57.68541429165877,-5.20192,EJU76ZL,false,false,false,1000,1333.5,1303.02,1554553297.987,1554553298,1554552000,2019-04-06 12:21:38
1554553299,440097,52.18072923563295,4.457074846540179,101.0473309132706,57.68541429165877,-5.20192,EJU76ZL,false,false,false,1000,1325.88,1295.4,1554553298.972,1554553299,1554552000,2019-04-06 12:21:39
1554553300,440097,52.18121337890625,4.458236694335938,101.0473309132706,57.68541429165877,-5.52704,EJU76ZL,false,false,false,1000,1325.88,1295.4,1554553299.977,1554553299.977,1554552000,2019-04-06 12:21:40
1554553301,440097,52.18170683262711,4.459586007254464,101.0473309132706,57.68541429165877,-5.52704,EJU76ZL,false,false,false,1000,1318.26,1287.78,1554553301,1554553301,1554552000,2019-04-06 12:21:41
1554553302,440097,52.18217235500529,4.460841587611608,101.0473309132706,57.68541429165877,-5.85216,EJU76ZL,false,false,false,1000,1310.64,1280.16,1554553301.975,1554553301.998,1554552000,2019-04-06 12:21:42
1554553303,440097,52.18263244628906,4.46197509765625,101.0473309132706,57.68541429165877,-5.85216,EJU76ZL,false,false,false,1000,1303.02,1272.54,1554553302.981,1554553302.982,1554552000,2019-04-06 12:21:43
1554553304,440097,52.18310339976165,4.46319580078125,101.0473309132706,57.68541429165877,-5.85216,EJU76ZL,false,false,false,1000,1303.02,1272.54,1554553303.877,1554553303.877,1554552000,2019-04-06 12:21:44
1554553305,440097,52.18352236990201,4.46429443359375,101.0473309132706,57.68541429165877,-6.177280000000001,EJU76ZL,false,false,false,1000,1295.4,1264.92,1554553304.882,1554553304.985,1554552000,2019-04-06 12:21:45
1554553306,440097,52.18405151367188,4.465560913085938,101.0473309132706,57.68541429165877,-6.177280000000001,EJU76ZL,false,false,false,1000,1287.78,1257.3,1554553305.891,1554553305.997,1554552000,2019-04-06 12:21:46
1554553307,440097,52.18449996689618,4.466727120535714,100.6129368642621,57.52880770915151,-6.177280000000001,EJU76ZL,false,false,false,1000,1280.16,1249.68,1554553306.847,1554553306.997,1554552000,2019-04-06 12:21:47
1554553308,440097,52.18501281738281,4.46807861328125,100.1793010030827,57.37084416428443,-6.177280000000001,EJU76ZL,false,false,false,1000,1272.54,1242.06,1554553307.855,1554553307.855,1554552000,2019-04-06 12:21:48
1554553309,440097,52.18547756389036,4.469316755022322,100.6129368642621,57.52880770915151,-6.502400000000001,EJU76ZL,false,false,false,1000,1264.92,1234.44,1554553308.929,1554553308.943,1554552000,2019-04-06 12:21:49
1554553310,440097,52.18601989746094,4.470596313476562,101.0473309132706,57.68541429165877,-6.827520000000001,EJU76ZL,false,false,false,1000,1264.92,1242.06,1554553309.901,1554553309.998,1554552000,2019-04-06 12:21:50
1554553311,440097,52.18647766113281,4.471817016601562,101.0473309132706,57.68541429165877,-6.827520000000001,EJU76ZL,false,false,false,1000,1257.3,1226.82,1554553310.963,1554553310.964,1554552000,2019-04-06 12:21:51
1554553312,440097,52.18698120117188,4.473114013671875,101.0473309132706,57.68541429165877,-5.85216,EJU76ZL,false,false,false,1000,1249.68,1226.82,1554553311.741,1554553311.797,1554552000,2019-04-06 12:21:52
1554553313,440097,52.18747931011652,4.474417550223214,101.0473309132706,57.68541429165877,-5.52704,EJU76ZL,false,false,false,1000,1242.06,1219.2,1554553312.85,1554553312.99,1554552000,2019-04-06 12:21:53
1554553314,440097,52.18747931011652,4.474417550223214,101.0473309132706,57.68541429165877,-4.8768,EJU76ZL,false,false,false,1000,1242.06,1211.58,1554553313.437,1554553313.991,1554552000,2019-04-06 12:21:54
1554553315,440097,52.18844604492188,4.476852416992188,101.0473309132706,57.68541429165877,-4.55168,EJU76ZL,false,false,false,1000,1234.44,1211.58,1554553314.962,1554553314.987,1554552000,2019-04-06 12:21:55
1554553316,440097,52.18892242948888,4.478105817522322,100.6129368642621,57.52880770915151,-4.55168,EJU76ZL,false,false,false,1000,1226.82,1203.96,1554553315.995,1554553315.995,1554552000,2019-04-06 12:21:56
1554553317,440097,52.189453125,4.4793701171875,100.6129368642621,57.52880770915151,-4.8768,EJU76ZL,false,false,false,1000,1226.82,1203.96,1554553316.99,1554553316.993,1554552000,2019-04-06 12:21:57
1554553318,440097,52.18990002648305,4.480616978236608,100.3376831751789,57.77664476925212,-5.52704,EJU76ZL,false,false,false,1000,1219.2,1196.34,1554553317.853,1554553318,1554552000,2019-04-06 12:21:58
1554553319,440097,52.19027709960938,4.481658935546875,99.90285256176037,57.61932229343077,-6.502400000000001,EJU76ZL,false,false,false,1000,1211.58,1188.72,1554553318.81,1554553318.977,1554552000,2019-04-06 12:21:59
1554553320,440097,52.1908310712394,4.483049665178572,99.90285256176037,57.61932229343077,-6.502400000000001,EJU76ZL,false,false,false,1000,1203.96,1181.1,1554553319.883,1554553319.996,1554552000,2019-04-06 12:22:00
1554553321,440097,52.19137573242188,4.484329223632812,99.90285256176037,57.61932229343077,-6.502400000000001,EJU76ZL,false,false,false,1000,1203.96,1181.1,1554553320.931,1554553320.996,1554552000,2019-04-06 12:22:01
1554553322,440097,52.19187927246094,4.485702514648438,99.90285256176037,57.61932229343077,-6.502400000000001,EJU76ZL,false,false,false,1000,1196.34,1173.48,1554553321.994,1554553321.999,1554552000,2019-04-06 12:22:02
1554553323,440097,52.1921345338983,4.486345563616072,99.46878173703224,57.46062553644139,-6.827520000000001,EJU76ZL,false,false,false,1000,1188.72,1165.86,1554553322.543,1554553322.963,1554552000,2019-04-06 12:22:03
1554553324,440097,52.19265747070312,4.487686157226562,99.46878173703224,57.46062553644139,-6.502400000000001,EJU76ZL,false,false,false,1000,1181.1,1150.62,1554553323.682,1554553323.996,1554552000,2019-04-06 12:22:04
1554553325,440097,52.19329833984375,4.489364624023438,99.46878173703224,57.46062553644139,-6.827520000000001,EJU76ZL,false,false,false,1000,1173.48,1150.62,1554553324.981,1554553324.993,1554552000,2019-04-06 12:22:05
1554553326,440097,52.19357299804688,4.49005126953125,99.46878173703224,57.46062553644139,-6.827520000000001,EJU76ZL,false,false,false,1000,1165.86,1143,1554553325.722,1554553325.987,1554552000,2019-04-06 12:22:06
1554553327,440097,52.19432248907574,4.491917201450893,99.46878173703224,57.46062553644139,-7.152640000000001,EJU76ZL,false,false,false,1000,1158.24,1143,1554553326.994,1554553326.994,1554552000,2019-04-06 12:22:07
1554553328,440097,52.1947414592161,4.493015834263393,99.46878173703224,57.46062553644139,-7.477760000000001,EJU76ZL,false,false,false,1000,1150.62,1127.76,1554553327.977,1554553327.996,1554552000,2019-04-06 12:22:08
1554553329,440097,52.19516042935646,4.494114467075893,99.46878173703224,57.46062553644139,-7.152640000000001,EJU76ZL,false,false,false,1000,1143,1120.14,1554553328.971,1554553328.995,1554552000,2019-04-06 12:22:09
1554553330,440097,52.1956787109375,4.495391845703125,99.46878173703224,57.46062553644139,-7.152640000000001,EJU76ZL,false,false,false,1000,1135.38,1112.52,1554553329.888,1554553330,1554552000,2019-04-06 12:22:10
1554553331,440097,52.19595336914062,4.496078491210938,99.46878173703224,57.46062553644139,-7.477760000000001,EJU76ZL,false,false,false,1000,1127.76,1104.9,1554553330.61,1554553330.98,1554552000,2019-04-06 12:22:11
1554553576,44a9cc,52.20419311523438,4.440994262695312,97.87964637616545,140.1173148499726,-2.27584,TFL776P,false,false,false,3252,1104.9,,1554553575.789,1554553575.995,1554552000,2019-04-06 12:26:16
1554553577,44a9cc,52.20367948887711,4.441458565848214,97.42569755440626,139.4971516146678,-2.60096,TFL776P,false,false,false,3252,1104.9,,1554553576.367,1554553576.969,1554552000,2019-04-06 12:26:17
1554553578,44a9cc,52.20274844412076,4.443028041294643,97.32241747998404,138.643128212206,-2.92608,TFL776P,false,false,false,3252,1104.9,,1554553577.919,1554553577.993,1554552000,2019-04-06 12:26:18
1554553579,44a9cc,52.20240783691406,4.443511962890625,97.18090898277377,136.930587441167,-2.92608,TFL776P,false,false,false,3252,1097.28,,1554553578.511,1554553579,1554552000,2019-04-06 12:26:19
1554553580,44a9cc,52.20144498146186,4.444911411830358,97.12642774009925,135.2145899311294,-2.60096,TFL776P,false,false,false,3252,1097.28,,1554553579.972,1554553579.991,1554552000,2019-04-06 12:26:20
1554553581,44a9cc,52.20088635460805,4.445931570870536,96.80573122344441,133.2773379283772,-2.60096,TFL776P,false,false,false,3252,1097.28,,1554553580.888,1554553580.996,1554552000,2019-04-06 12:26:21
1554553582,44a9cc,52.20053100585938,4.446640014648438,96.98326886372433,131.1287437680144,-2.60096,TFL776P,false,false,false,3252,1089.66,,1554553581.475,1554553581.993,1554552000,2019-04-06 12:26:22
1554553583,44a9cc,52.19989013671875,4.447708129882812,96.6525142106636,128.5169263071028,-2.27584,TFL776P,false,false,false,3252,1089.66,,1554553582.901,1554553582.992,1554552000,2019-04-06 12:26:23
1554553584,44a9cc,52.19953633971133,4.448835100446429,96.52373364154406,125.8926656877456,-2.27584,TFL776P,false,false,false,3252,1089.66,,1554553583.552,1554553583.996,1554552000,2019-04-06 12:26:24
1554553585,44a9cc,52.19902038574219,4.449920654296875,96.16800988456359,123.4350434852923,-2.27584,TFL776P,false,false,false,3252,1082.04,,1554553584.537,1554553584.997,1554552000,2019-04-06 12:26:25
1554553586,44a9cc,52.19837253376589,4.451346261160714,96.25603302350572,121.2263384678293,-2.60096,TFL776P,false,false,false,3252,1082.04,,1554553585.647,1554553585.968,1554552000,2019-04-06 12:26:26
1554553587,44a9cc,52.19795356362552,4.452366420200893,96.20102800000001,118.072486935853,-2.60096,TFL776P,false,false,false,3252,1082.04,,1554553586.827,1554553586.995,1554552000,2019-04-06 12:26:27
1554553588,44a9cc,52.197509765625,4.453887939453125,96.17213776892416,116.0167829407738,-2.60096,TFL776P,false,false,false,3252,1074.42,,1554553587.673,1554553587.947,1554552000,2019-04-06 12:26:28
1554553589,44a9cc,52.19718933105469,4.45526123046875,96.32611887493526,113.2789491980027,-2.60096,TFL776P,false,false,false,3252,1074.42,,1554553588.765,1554553588.981,1554552000,2019-04-06 12:26:29
1554553590,44a9cc,52.1968363099179,4.456447056361608,95.85929238332118,110.0881880721477,-2.60096,TFL776P,false,false,false,3252,1074.42,,1554553589.707,1554553589.987,1554552000,2019-04-06 12:26:30
1554553591,44a9cc,52.19668579101562,4.45770263671875,96.15149657497739,107.7563503406541,-2.60096,TFL776P,false,false,false,3252,1066.8,,1554553590.845,1554553590.917,1554552000,2019-04-06 12:26:31
1554553592,44a9cc,52.19636535644531,4.459075927734375,95.47337771704797,105.3092734879832,-2.27584,TFL776P,false,false,false,3252,1066.8,,1554553591.561,1554553591.989,1554552000,2019-04-06 12:26:32
1554553593,44a9cc,52.19636535644531,4.459075927734375,95.75432280798984,102.0947570770121,-2.27584,TFL776P,false,false,false,3252,1066.8,,1554553591.561,1554553592.99,1554552000,2019-04-06 12:26:33
1554553594,44a9cc,52.19599836963718,4.4615478515625,95.99172145882224,99.56328382954307,-1.95072,TFL776P,false,false,false,3252,1059.18,,1554553593.443,1554553593.981,1554552000,2019-04-06 12:26:34
1554553595,44a9cc,52.19586181640625,4.463577270507812,95.96966263649121,97.39168360995285,-1.95072,TFL776P,false,false,false,3252,1059.18,,1554553594.957,1554553594.995,1554552000,2019-04-06 12:26:35
1554553596,44a9cc,52.19586181640625,4.464340209960938,95.99723537240361,94.61064931866061,-2.27584,TFL776P,false,false,false,3252,1059.18,,1554553595.825,1554553595.869,1554552000,2019-04-06 12:26:36
1554553597,44a9cc,52.19567250397245,4.465785435267858,95.77504959985016,92.46281667591686,-2.27584,TFL776P,false,false,false,3252,1059.18,,1554553596.908,1554553596.964,1554552000,2019-04-06 12:26:37
1554553598,44a9cc,52.1956787109375,4.467315673828125,95.68796690398534,90.30803885739986,-2.27584,TFL776P,false,false,false,3252,1051.56,,1554553597.905,1554553598,1554552000,2019-04-06 12:26:38
1554553599,44a9cc,52.19571905621027,4.46868896484375,95.70870806596039,88.76802259736027,-2.27584,TFL776P,false,false,false,3252,1051.56,,1554553598.814,1554553598.997,1554552000,2019-04-06 12:26:39
1554553600,44a9cc,52.19586181640625,4.470291137695312,95.79853454280536,87.22978420279982,-2.27584,TFL776P,false,false,false,3252,1051.56,,1554553599.789,1554553599.833,1554552000,2019-04-06 12:26:40
1554553601,44a9cc,52.19585871292372,4.471592494419643,95.95725232049797,85.69553103949202,-2.27584,TFL776P,false,false,false,3252,1051.56,,1554553600.833,1554553600.996,1554552000,2019-04-06 12:26:41
1554553602,44a9cc,52.19590759277344,4.472885131835938,95.57311777900679,84.74972727026696,-2.27584,TFL776P,false,false,false,3252,1043.94,,1554553601.736,1554553602,1554552000,2019-04-06 12:26:42
1554553603,44a9cc,52.196044921875,4.474417550223214,95.72668010452468,83.82982490497039,-2.27584,TFL776P,false,false,false,3252,1043.94,,1554553602.821,1554553602.998,1554552000,2019-04-06 12:26:43
1554553604,44a9cc,52.196044921875,4.475860595703125,95.3319006656756,83.18178542834814,-1.95072,TFL776P,false,false,false,3252,1043.94,,1554553603.883,1554553603.985,1554552000,2019-04-06 12:26:44
1554553605,44a9cc,52.19623113082627,4.477791922433036,95.39434287651108,82.87498365109819,-1.95072,TFL776P,false,false,false,3252,1036.32,,1554553604.986,1554553604.988,1554552000,2019-04-06 12:26:45
1554553606,44a9cc,52.19641733977754,4.478890555245536,94.94941712047442,82.52844082340764,-2.27584,TFL776P,false,false,false,3252,1036.32,,1554553605.881,1554553605.987,1554552000,2019-04-06 12:26:46
1554553607,44a9cc,52.1964111328125,4.480133056640625,94.50799744313105,82.17864789562505,-1.95072,TFL776P,false,false,false,3252,1036.32,,1554553606.868,1554553607,1554552000,2019-04-06 12:26:47
1554553608,44a9cc,52.19659423828125,4.481277465820312,94.50799744313105,82.17864789562505,-1.95072,TFL776P,false,false,false,3252,1036.32,,1554553607.803,1554553607.996,1554552000,2019-04-06 12:26:48
1554553609,44a9cc,52.19659423828125,4.482498168945312,94.57937864459039,81.86989764584403,-2.27584,TFL776P,false,false,false,3252,1028.7,,1554553608.922,1554553608.996,1554552000,2019-04-06 12:26:49
1554553610,44a9cc,52.19674320544227,4.483363560267858,94.65350207013478,81.56162202217608,-2.60096,TFL776P,false,false,false,3252,1028.7,,1554553609.353,1554553609.987,1554552000,2019-04-06 12:26:50
1554553611,44a9cc,52.19691467285156,4.485397338867188,94.65350207013478,81.56162202217608,-2.92608,TFL776P,false,false,false,3252,1021.08,,1554553610.895,1554553610.997,1554552000,2019-04-06 12:26:51
